experiment,variable,time_yr,value
SPIN,surpH,1019.5,7.742313
SPIN,surpH,1039.5,7.742571
SPIN,surpH,1059.5,7.742826
SPIN,surpH,1079.5,7.743079
SPIN,surpH,1099.5,7.743327
SPIN,surpH,1119.5,7.743573
SPIN,surpH,1139.5,7.743819
SPIN,surpH,1159.5,7.744059
SPIN,surpH,1179.5,7.744299
SPIN,surpH,1199.5,7.744535
SPIN,surpH,1219.5,7.744768
SPIN,surpH,1239.5,7.744991
SPIN,surpH,1259.5,7.745206
SPIN,surpH,1279.5,7.745416
SPIN,surpH,1299.5,7.745621
SPIN,surpH,1319.5,7.745824
SPIN,surpH,1339.5,7.746001
SPIN,surpH,1359.5,7.746184
SPIN,surpH,1379.5,7.746362
SPIN,surpH,1399.5,7.746539
SPIN,surpH,1419.5,7.746713
SPIN,surpH,1439.5,7.746886
SPIN,surpH,1459.5,7.747052
SPIN,surpH,1479.5,7.747213
SPIN,surpH,1499.5,7.747373
SPIN,surpH,1519.5,7.747527
SPIN,surpH,1539.5,7.747678
SPIN,surpH,1559.5,7.747827
SPIN,surpH,1579.5,7.747971
SPIN,surpH,1599.5,7.748116
SPIN,surpH,1619.5,7.748254
SPIN,surpH,1639.5,7.748392
SPIN,surpH,1659.5,7.748525
SPIN,surpH,1679.5,7.74865
SPIN,surpH,1699.5,7.748773
SPIN,surpH,1719.5,7.74889
SPIN,surpH,1739.5,7.749006
SPIN,surpH,1759.5,7.749114
SPIN,surpH,1779.5,7.749223
SPIN,surpH,1799.5,7.749331
SPIN,surpH,1819.5,7.749428
SPIN,surpH,1839.5,7.749526
SPIN,surpH,1859.5,7.749622
SPIN,surpH,1879.5,7.749717
SPIN,surpH,1899.5,7.749799
SPIN,surpH,1919.5,7.749884
SPIN,surpH,1939.5,7.749971
SPIN,surpH,1959.5,7.750056
SPIN,surpH,1979.5,7.75014
SPIN,surpH,1999.5,7.75022
SPIN,surpH,2049.5,7.750417
SPIN,surpH,2099.5,7.750605
SPIN,surpH,2149.5,7.750784
SPIN,surpH,2199.5,7.750954
SPIN,surpH,2249.5,7.751117
SPIN,surpH,2299.5,7.751273
SPIN,surpH,2349.5,7.751423
SPIN,surpH,2399.5,7.751564
SPIN,surpH,2449.5,7.7517
SPIN,surpH,2499.5,7.751826
SPIN,surpH,2549.5,7.75194
SPIN,surpH,2599.5,7.752051
SPIN,surpH,2649.5,7.752151
SPIN,surpH,2699.5,7.752247
SPIN,surpH,2749.5,7.752334
SPIN,surpH,2799.5,7.752417
SPIN,surpH,2849.5,7.752491
SPIN,surpH,2899.5,7.752559
SPIN,surpH,2949.5,7.752624
SPIN,surpH,2999.5,7.752682
SPIN,surpH,3049.5,7.752733
SPIN,surpH,3099.5,7.752782
SPIN,surpH,3149.5,7.752825
SPIN,surpH,3199.5,7.752866
SPIN,surpH,3249.5,7.752902
SPIN,surpH,3299.5,7.752933
SPIN,surpH,3349.5,7.752964
SPIN,surpH,3399.5,7.752991
SPIN,surpH,3449.5,7.753018
SPIN,surpH,3499.5,7.753041
SPIN,surpH,3549.5,7.753063
SPIN,surpH,3599.5,7.753083
SPIN,surpH,3649.5,7.753099
SPIN,surpH,3699.5,7.753115
SPIN,surpH,3749.5,7.753129
SPIN,surpH,3799.5,7.753141
SPIN,surpH,3849.5,7.753154
SPIN,surpH,3899.5,7.753163
SPIN,surpH,3949.5,7.75317
SPIN,surpH,3999.5,7.753178
SPIN,surpH,4049.5,7.753184
SPIN,surpH,4099.5,7.753189
SPIN,surpH,4149.5,7.753195
SPIN,surpH,4199.5,7.753199
SPIN,surpH,4249.5,7.753201
SPIN,surpH,4299.5,7.753203
SPIN,surpH,4349.5,7.753203
SPIN,surpH,4399.5,7.753206
SPIN,surpH,4449.5,7.753208
SPIN,surpH,4499.5,7.753209
SPIN,surpH,4549.5,7.753207
SPIN,surpH,4599.5,7.753204
SPIN,surpH,4649.5,7.753203
SPIN,surpH,4699.5,7.753201
SPIN,surpH,4749.5,7.753202
SPIN,surpH,4799.5,7.7532
SPIN,surpH,4849.5,7.753197
SPIN,surpH,4899.5,7.753197
SPIN,surpH,4949.5,7.753195
SPIN,surpH,4999.5,7.753191
SPIN,surpH,5049.5,7.753188
SPIN,surpH,5099.5,7.753186
SPIN,surpH,5149.5,7.753184
SPIN,surpH,5199.5,7.753181
SPIN,surpH,5249.5,7.753178
SPIN,surpH,5299.5,7.753174
SPIN,surpH,5349.5,7.753171
SPIN,surpH,5399.5,7.753167
SPIN,surpH,5449.5,7.753164
SPIN,surpH,5499.5,7.753162
SPIN,surpH,5549.5,7.753159
SPIN,surpH,5599.5,7.753155
SPIN,surpH,5649.5,7.753153
SPIN,surpH,5699.5,7.753151
SPIN,surpH,5749.5,7.753149
SPIN,surpH,5799.5,7.753147
SPIN,surpH,5849.5,7.753144
SPIN,surpH,5899.5,7.753142
SPIN,surpH,5949.5,7.753139
SPIN,surpH,5999.5,7.753137
SPIN,surpH,6049.5,7.753134
SPIN,surpH,6099.5,7.753131
SPIN,surpH,6149.5,7.753128
SPIN,surpH,6199.5,7.753126
SPIN,surpH,6249.5,7.753123
SPIN,surpH,6299.5,7.753122
SPIN,surpH,6349.5,7.75312
SPIN,surpH,6399.5,7.753118
SPIN,surpH,6449.5,7.753115
SPIN,surpH,6499.5,7.753113
SPIN,surpH,6549.5,7.753111
SPIN,surpH,6599.5,7.75311
SPIN,surpH,6649.5,7.753107
SPIN,surpH,6699.5,7.753106
SPIN,surpH,6749.5,7.753105
SPIN,surpH,6799.5,7.753103
SPIN,surpH,6849.5,7.753103
SPIN,surpH,6899.5,7.753099
SPIN,surpH,6949.5,7.753099
SPIN,surpH,6999.5,7.753098
SPIN,surpH,7049.5,7.753097
SPIN,surpH,7099.5,7.753094
SPIN,surpH,7149.5,7.753093
SPIN,surpH,7199.5,7.753091
SPIN,surpH,7249.5,7.75309
SPIN,surpH,7299.5,7.753088
SPIN,surpH,7349.5,7.753086
SPIN,surpH,7399.5,7.753083
SPIN,surpH,7449.5,7.753082
SPIN,surpH,7499.5,7.753081
SPIN,surpH,7549.5,7.75308
SPIN,surpH,7599.5,7.753077
SPIN,surpH,7649.5,7.753075
SPIN,surpH,7699.5,7.753075
SPIN,surpH,7749.5,7.753073
SPIN,surpH,7799.5,7.753071
SPIN,surpH,7849.5,7.753069
SPIN,surpH,7899.5,7.75307
SPIN,surpH,7949.5,7.753068
SPIN,surpH,7999.5,7.753065
SPIN,surpH,8049.5,7.753067
SPIN,surpH,8099.5,7.753063
SPIN,surpH,8149.5,7.753061
SPIN,surpH,8199.5,7.753061
SPIN,surpH,8249.5,7.753059
SPIN,surpH,8299.5,7.753059
SPIN,surpH,8349.5,7.753058
SPIN,surpH,8399.5,7.753057
SPIN,surpH,8449.5,7.753054
SPIN,surpH,8499.5,7.753055
SPIN,surpH,8549.5,7.753055
SPIN,surpH,8599.5,7.753051
SPIN,surpH,8649.5,7.753052
SPIN,surpH,8699.5,7.753049
SPIN,surpH,8749.5,7.753049
SPIN,surpH,8799.5,7.753048
SPIN,surpH,8849.5,7.753047
SPIN,surpH,8899.5,7.753047
SPIN,surpH,8949.5,7.753046
SPIN,surpH,8999.5,7.753045
SPIN,surpH,9049.5,7.753044
SPIN,surpH,9099.5,7.753044
SPIN,surpH,9149.5,7.753042
SPIN,surpH,9199.5,7.753042
SPIN,surpH,9249.5,7.753041
SPIN,surpH,9299.5,7.753041
SPIN,surpH,9349.5,7.753042
SPIN,surpH,9399.5,7.753042
SPIN,surpH,9449.5,7.753041
SPIN,surpH,9499.5,7.75304
SPIN,surpH,9549.5,7.75304
SPIN,surpH,9599.5,7.753041
SPIN,surpH,9649.5,7.753041
SPIN,surpH,9699.5,7.75304
SPIN,surpH,9749.5,7.753039
SPIN,surpH,9799.5,7.75304
SPIN,surpH,9849.5,7.753039
SPIN,surpH,9899.5,7.753039
SPIN,surpH,9949.5,7.753038
SPIN,surpH,9999.5,7.753038
SPIN,fexport_POC,0.5,2118279000000000.0
SPIN,fexport_POC,1.5,1588544000000000.0
SPIN,fexport_POC,2.5,1412074000000000.0
SPIN,fexport_POC,3.5,1292471000000000.0
SPIN,fexport_POC,4.5,1210340000000000.0
SPIN,fexport_POC,5.5,1147977000000000.0
SPIN,fexport_POC,6.5,1097408000000000.0
SPIN,fexport_POC,7.5,1057090000000000.0
SPIN,fexport_POC,8.5,1023819000000000.0
SPIN,fexport_POC,9.5,994704100000000.0
SPIN,fexport_POC,10.5,969655600000000.0
SPIN,fexport_POC,11.5,947725100000000.0
SPIN,fexport_POC,12.5,928199700000000.0
SPIN,fexport_POC,13.5,911195200000000.0
SPIN,fexport_POC,14.5,895806900000000.0
SPIN,fexport_POC,15.5,881365300000000.0
SPIN,fexport_POC,16.5,867770000000000.0
SPIN,fexport_POC,17.5,855774600000000.0
SPIN,fexport_POC,18.5,844442400000000.0
SPIN,fexport_POC,19.5,834153800000000.0
SPIN,fexport_POC,21.5,816049500000000.0
SPIN,fexport_POC,23.5,800974100000000.0
SPIN,fexport_POC,25.5,788654800000000.0
SPIN,fexport_POC,27.5,777179200000000.0
SPIN,fexport_POC,29.5,766485900000000.0
SPIN,fexport_POC,31.5,757006000000000.0
SPIN,fexport_POC,33.5,747962000000000.0
SPIN,fexport_POC,35.5,740443800000000.0
SPIN,fexport_POC,37.5,734133700000000.0
SPIN,fexport_POC,39.5,727884400000000.0
SPIN,fexport_POC,41.5,722353100000000.0
SPIN,fexport_POC,43.5,716987300000000.0
SPIN,fexport_POC,45.5,711715100000000.0
SPIN,fexport_POC,47.5,706635700000000.0
SPIN,fexport_POC,49.5,701836900000000.0
SPIN,fexport_POC,51.5,697355300000000.0
SPIN,fexport_POC,53.5,693258400000000.0
SPIN,fexport_POC,55.5,689310300000000.0
SPIN,fexport_POC,57.5,685833800000000.0
SPIN,fexport_POC,59.5,682362800000000.0
SPIN,fexport_POC,61.5,679232700000000.0
SPIN,fexport_POC,63.5,676223100000000.0
SPIN,fexport_POC,65.5,673525500000000.0
SPIN,fexport_POC,67.5,671056200000000.0
SPIN,fexport_POC,69.5,668736700000000.0
SPIN,fexport_POC,71.5,666451000000000.0
SPIN,fexport_POC,73.5,664315400000000.0
SPIN,fexport_POC,75.5,662296300000000.0
SPIN,fexport_POC,77.5,660409500000000.0
SPIN,fexport_POC,79.5,658718800000000.0
SPIN,fexport_POC,81.5,657105400000000.0
SPIN,fexport_POC,83.5,655552100000000.0
SPIN,fexport_POC,85.5,654213900000000.0
SPIN,fexport_POC,87.5,652743900000000.0
SPIN,fexport_POC,89.5,651431200000000.0
SPIN,fexport_POC,91.5,650200700000000.0
SPIN,fexport_POC,93.5,648966900000000.0
SPIN,fexport_POC,95.5,647779600000000.0
SPIN,fexport_POC,97.5,646679100000000.0
SPIN,fexport_POC,99.5,645611000000000.0
SPIN,fexport_POC,104.5,642956800000000.0
SPIN,fexport_POC,109.5,640560300000000.0
SPIN,fexport_POC,114.5,638434400000000.0
SPIN,fexport_POC,119.5,636536900000000.0
SPIN,fexport_POC,124.5,634736100000000.0
SPIN,fexport_POC,129.5,632967200000000.0
SPIN,fexport_POC,134.5,631324200000000.0
SPIN,fexport_POC,139.5,629878400000000.0
SPIN,fexport_POC,144.5,628381200000000.0
SPIN,fexport_POC,149.5,626923500000000.0
SPIN,fexport_POC,154.5,625573400000000.0
SPIN,fexport_POC,159.5,624287500000000.0
SPIN,fexport_POC,164.5,623045400000000.0
SPIN,fexport_POC,169.5,621896500000000.0
SPIN,fexport_POC,174.5,620745200000000.0
SPIN,fexport_POC,179.5,619685800000000.0
SPIN,fexport_POC,184.5,618627000000000.0
SPIN,fexport_POC,189.5,617684600000000.0
SPIN,fexport_POC,194.5,616723500000000.0
SPIN,fexport_POC,199.5,615788900000000.0
SPIN,fexport_POC,204.5,614870000000000.0
SPIN,fexport_POC,209.5,614055300000000.0
SPIN,fexport_POC,214.5,613207700000000.0
SPIN,fexport_POC,219.5,612404800000000.0
SPIN,fexport_POC,224.5,611615400000000.0
SPIN,fexport_POC,229.5,610865800000000.0
SPIN,fexport_POC,234.5,610065800000000.0
SPIN,fexport_POC,239.5,609322600000000.0
SPIN,fexport_POC,244.5,608644400000000.0
SPIN,fexport_POC,249.5,607954300000000.0
SPIN,fexport_POC,254.5,607249600000000.0
SPIN,fexport_POC,259.5,606565300000000.0
SPIN,fexport_POC,264.5,605912000000000.0
SPIN,fexport_POC,269.5,605277500000000.0
SPIN,fexport_POC,274.5,604660800000000.0
SPIN,fexport_POC,279.5,604036200000000.0
SPIN,fexport_POC,284.5,603419700000000.0
SPIN,fexport_POC,289.5,602824400000000.0
SPIN,fexport_POC,294.5,602236100000000.0
SPIN,fexport_POC,299.5,601665200000000.0
SPIN,fexport_POC,304.5,601096600000000.0
SPIN,fexport_POC,309.5,600500400000000.0
SPIN,fexport_POC,314.5,599965600000000.0
SPIN,fexport_POC,319.5,599413500000000.0
SPIN,fexport_POC,324.5,598831100000000.0
SPIN,fexport_POC,329.5,598305800000000.0
SPIN,fexport_POC,334.5,597789100000000.0
SPIN,fexport_POC,339.5,597273900000000.0
SPIN,fexport_POC,344.5,596755200000000.0
SPIN,fexport_POC,349.5,596242600000000.0
SPIN,fexport_POC,354.5,595733500000000.0
SPIN,fexport_POC,359.5,595230000000000.0
SPIN,fexport_POC,364.5,594747900000000.0
SPIN,fexport_POC,369.5,594227100000000.0
SPIN,fexport_POC,374.5,593734500000000.0
SPIN,fexport_POC,379.5,593241700000000.0
SPIN,fexport_POC,384.5,592742600000000.0
SPIN,fexport_POC,389.5,592244000000000.0
SPIN,fexport_POC,394.5,591742600000000.0
SPIN,fexport_POC,399.5,591254400000000.0
SPIN,fexport_POC,404.5,590773500000000.0
SPIN,fexport_POC,409.5,590283600000000.0
SPIN,fexport_POC,414.5,589800700000000.0
SPIN,fexport_POC,419.5,589325500000000.0
SPIN,fexport_POC,424.5,588850900000000.0
SPIN,fexport_POC,429.5,588379600000000.0
SPIN,fexport_POC,434.5,587908300000000.0
SPIN,fexport_POC,439.5,587450200000000.0
SPIN,fexport_POC,444.5,586989000000000.0
SPIN,fexport_POC,449.5,586535100000000.0
SPIN,fexport_POC,454.5,586075900000000.0
SPIN,fexport_POC,459.5,585628700000000.0
SPIN,fexport_POC,464.5,585188400000000.0
SPIN,fexport_POC,469.5,584745500000000.0
SPIN,fexport_POC,474.5,584306000000000.0
SPIN,fexport_POC,479.5,583894400000000.0
SPIN,fexport_POC,484.5,583489800000000.0
SPIN,fexport_POC,489.5,583071400000000.0
SPIN,fexport_POC,494.5,582669500000000.0
SPIN,fexport_POC,499.5,582277200000000.0
SPIN,fexport_POC,504.5,581887500000000.0
SPIN,fexport_POC,509.5,581513500000000.0
SPIN,fexport_POC,514.5,581142300000000.0
SPIN,fexport_POC,519.5,580784200000000.0
SPIN,fexport_POC,524.5,580406300000000.0
SPIN,fexport_POC,529.5,580068900000000.0
SPIN,fexport_POC,534.5,579726200000000.0
SPIN,fexport_POC,539.5,579391100000000.0
SPIN,fexport_POC,544.5,579060700000000.0
SPIN,fexport_POC,549.5,578734700000000.0
SPIN,fexport_POC,554.5,578413000000000.0
SPIN,fexport_POC,559.5,578073700000000.0
SPIN,fexport_POC,564.5,577759300000000.0
SPIN,fexport_POC,569.5,577433900000000.0
SPIN,fexport_POC,574.5,577118000000000.0
SPIN,fexport_POC,579.5,576825300000000.0
SPIN,fexport_POC,584.5,576529200000000.0
SPIN,fexport_POC,589.5,576245800000000.0
SPIN,fexport_POC,594.5,575968400000000.0
SPIN,fexport_POC,599.5,575697200000000.0
SPIN,fexport_POC,604.5,575417200000000.0
SPIN,fexport_POC,609.5,575148400000000.0
SPIN,fexport_POC,614.5,574885400000000.0
SPIN,fexport_POC,619.5,574629700000000.0
SPIN,fexport_POC,624.5,574385700000000.0
SPIN,fexport_POC,629.5,574129200000000.0
SPIN,fexport_POC,634.5,573882500000000.0
SPIN,fexport_POC,639.5,573629600000000.0
SPIN,fexport_POC,644.5,573411500000000.0
SPIN,fexport_POC,649.5,573185200000000.0
SPIN,fexport_POC,654.5,572960000000000.0
SPIN,fexport_POC,659.5,572748200000000.0
SPIN,fexport_POC,664.5,572524600000000.0
SPIN,fexport_POC,669.5,572311500000000.0
SPIN,fexport_POC,674.5,572100800000000.0
SPIN,fexport_POC,679.5,571893800000000.0
SPIN,fexport_POC,684.5,571686400000000.0
SPIN,fexport_POC,689.5,571484000000000.0
SPIN,fexport_POC,694.5,571278200000000.0
SPIN,fexport_POC,699.5,571086900000000.0
SPIN,fexport_POC,704.5,570889100000000.0
SPIN,fexport_POC,709.5,570696300000000.0
SPIN,fexport_POC,714.5,570510300000000.0
SPIN,fexport_POC,719.5,570322100000000.0
SPIN,fexport_POC,724.5,570137400000000.0
SPIN,fexport_POC,729.5,569953200000000.0
SPIN,fexport_POC,734.5,569767300000000.0
SPIN,fexport_POC,739.5,569594900000000.0
SPIN,fexport_POC,744.5,569425100000000.0
SPIN,fexport_POC,749.5,569251100000000.0
SPIN,fexport_POC,754.5,569083300000000.0
SPIN,fexport_POC,759.5,568911600000000.0
SPIN,fexport_POC,764.5,568735400000000.0
SPIN,fexport_POC,769.5,568576900000000.0
SPIN,fexport_POC,774.5,568377900000000.0
SPIN,fexport_POC,779.5,568223700000000.0
SPIN,fexport_POC,784.5,568097300000000.0
SPIN,fexport_POC,789.5,567931100000000.0
SPIN,fexport_POC,794.5,567776400000000.0
SPIN,fexport_POC,799.5,567629400000000.0
SPIN,fexport_POC,804.5,567479200000000.0
SPIN,fexport_POC,809.5,567332600000000.0
SPIN,fexport_POC,814.5,567165400000000.0
SPIN,fexport_POC,819.5,567026800000000.0
SPIN,fexport_POC,824.5,566885700000000.0
SPIN,fexport_POC,829.5,566741700000000.0
SPIN,fexport_POC,834.5,566595900000000.0
SPIN,fexport_POC,839.5,566454000000000.0
SPIN,fexport_POC,844.5,566314200000000.0
SPIN,fexport_POC,849.5,566167900000000.0
SPIN,fexport_POC,854.5,566026100000000.0
SPIN,fexport_POC,859.5,565891900000000.0
SPIN,fexport_POC,864.5,565721300000000.0
SPIN,fexport_POC,869.5,565615300000000.0
SPIN,fexport_POC,874.5,565500800000000.0
SPIN,fexport_POC,879.5,565384500000000.0
SPIN,fexport_POC,884.5,565267500000000.0
SPIN,fexport_POC,889.5,565155700000000.0
SPIN,fexport_POC,894.5,565045500000000.0
SPIN,fexport_POC,899.5,564931200000000.0
SPIN,fexport_POC,904.5,564825300000000.0
SPIN,fexport_POC,909.5,564688900000000.0
SPIN,fexport_POC,914.5,564598700000000.0
SPIN,fexport_POC,919.5,564474900000000.0
SPIN,fexport_POC,924.5,564388300000000.0
SPIN,fexport_POC,929.5,564268200000000.0
SPIN,fexport_POC,934.5,564191500000000.0
SPIN,fexport_POC,939.5,564094700000000.0
SPIN,fexport_POC,944.5,563962400000000.0
SPIN,fexport_POC,949.5,563864400000000.0
SPIN,fexport_POC,954.5,563791100000000.0
SPIN,fexport_POC,959.5,563697000000000.0
SPIN,fexport_POC,964.5,563615500000000.0
SPIN,fexport_POC,969.5,563528900000000.0
SPIN,fexport_POC,974.5,563450200000000.0
SPIN,fexport_POC,979.5,563375200000000.0
SPIN,fexport_POC,984.5,563297500000000.0
SPIN,fexport_POC,989.5,563230800000000.0
SPIN,fexport_POC,994.5,563158000000000.0
SPIN,fexport_POC,999.5,563087400000000.0
SPIN,fexport_POC,1019.5,562849400000000.0
SPIN,fexport_POC,1039.5,562647500000000.0
SPIN,fexport_POC,1059.5,562435800000000.0
SPIN,fexport_POC,1079.5,562262400000000.0
SPIN,fexport_POC,1099.5,562115300000000.0
SPIN,fexport_POC,1119.5,561983000000000.0
SPIN,fexport_POC,1139.5,561874200000000.0
SPIN,fexport_POC,1159.5,561783900000000.0
SPIN,fexport_POC,1179.5,561696400000000.0
SPIN,fexport_POC,1199.5,561626500000000.0
SPIN,fexport_POC,1219.5,561559200000000.0
SPIN,fexport_POC,1239.5,561513800000000.0
SPIN,fexport_POC,1259.5,561480900000000.0
SPIN,fexport_POC,1279.5,561453000000000.0
SPIN,fexport_POC,1299.5,561435800000000.0
SPIN,fexport_POC,1319.5,561421300000000.0
SPIN,fexport_POC,1339.5,561416100000000.0
SPIN,fexport_POC,1359.5,561410900000000.0
SPIN,fexport_POC,1379.5,561407500000000.0
SPIN,fexport_POC,1399.5,561412800000000.0
SPIN,fexport_POC,1419.5,561408900000000.0
SPIN,fexport_POC,1439.5,561410700000000.0
SPIN,fexport_POC,1459.5,561412600000000.0
SPIN,fexport_POC,1479.5,561417600000000.0
SPIN,fexport_POC,1499.5,561422000000000.0
SPIN,fexport_POC,1519.5,561426600000000.0
SPIN,fexport_POC,1539.5,561428800000000.0
SPIN,fexport_POC,1559.5,561433200000000.0
SPIN,fexport_POC,1579.5,561434800000000.0
SPIN,fexport_POC,1599.5,561432800000000.0
SPIN,fexport_POC,1619.5,561432200000000.0
SPIN,fexport_POC,1639.5,561432300000000.0
SPIN,fexport_POC,1659.5,561432200000000.0
SPIN,fexport_POC,1679.5,561428800000000.0
SPIN,fexport_POC,1699.5,561420900000000.0
SPIN,fexport_POC,1719.5,561417100000000.0
SPIN,fexport_POC,1739.5,561412200000000.0
SPIN,fexport_POC,1759.5,561402400000000.0
SPIN,fexport_POC,1779.5,561395900000000.0
SPIN,fexport_POC,1799.5,561387800000000.0
SPIN,fexport_POC,1819.5,561378200000000.0
SPIN,fexport_POC,1839.5,561368300000000.0
SPIN,fexport_POC,1859.5,561362000000000.0
SPIN,fexport_POC,1879.5,561351000000000.0
SPIN,fexport_POC,1899.5,561339400000000.0
SPIN,fexport_POC,1919.5,561333000000000.0
SPIN,fexport_POC,1939.5,561321700000000.0
SPIN,fexport_POC,1959.5,561313600000000.0
SPIN,fexport_POC,1979.5,561301200000000.0
SPIN,fexport_POC,1999.5,561290700000000.0
SPIN,fexport_POC,2049.5,561268800000000.0
SPIN,fexport_POC,2099.5,561251200000000.0
SPIN,fexport_POC,2149.5,561234700000000.0
SPIN,fexport_POC,2199.5,561219500000000.0
SPIN,fexport_POC,2249.5,561208000000000.0
SPIN,fexport_POC,2299.5,561200800000000.0
SPIN,fexport_POC,2349.5,561197700000000.0
SPIN,fexport_POC,2399.5,561196800000000.0
SPIN,fexport_POC,2449.5,561200700000000.0
SPIN,fexport_POC,2499.5,561207300000000.0
SPIN,fexport_POC,2549.5,561212000000000.0
SPIN,fexport_POC,2599.5,561221800000000.0
SPIN,fexport_POC,2649.5,561233500000000.0
SPIN,fexport_POC,2699.5,561249500000000.0
SPIN,fexport_POC,2749.5,561262700000000.0
SPIN,fexport_POC,2799.5,561280000000000.0
SPIN,fexport_POC,2849.5,561298300000000.0
SPIN,fexport_POC,2899.5,561312000000000.0
SPIN,fexport_POC,2949.5,561331000000000.0
SPIN,fexport_POC,2999.5,561347800000000.0
SPIN,fexport_POC,3049.5,561362300000000.0
SPIN,fexport_POC,3099.5,561380700000000.0
SPIN,fexport_POC,3149.5,561393000000000.0
SPIN,fexport_POC,3199.5,561413800000000.0
SPIN,fexport_POC,3249.5,561424400000000.0
SPIN,fexport_POC,3299.5,561439500000000.0
SPIN,fexport_POC,3349.5,561452100000000.0
SPIN,fexport_POC,3399.5,561465900000000.0
SPIN,fexport_POC,3449.5,561475800000000.0
SPIN,fexport_POC,3499.5,561486800000000.0
SPIN,fexport_POC,3549.5,561497300000000.0
SPIN,fexport_POC,3599.5,561507300000000.0
SPIN,fexport_POC,3649.5,561514200000000.0
SPIN,fexport_POC,3699.5,561526700000000.0
SPIN,fexport_POC,3749.5,561533400000000.0
SPIN,fexport_POC,3799.5,561538600000000.0
SPIN,fexport_POC,3849.5,561545200000000.0
SPIN,fexport_POC,3899.5,561552200000000.0
SPIN,fexport_POC,3949.5,561554600000000.0
SPIN,fexport_POC,3999.5,561563000000000.0
SPIN,fexport_POC,4049.5,561565100000000.0
SPIN,fexport_POC,4099.5,561569000000000.0
SPIN,fexport_POC,4149.5,561573700000000.0
SPIN,fexport_POC,4199.5,561576700000000.0
SPIN,fexport_POC,4249.5,561581300000000.0
SPIN,fexport_POC,4299.5,561582000000000.0
SPIN,fexport_POC,4349.5,561586400000000.0
SPIN,fexport_POC,4399.5,561589600000000.0
SPIN,fexport_POC,4449.5,561590200000000.0
SPIN,fexport_POC,4499.5,561591800000000.0
SPIN,fexport_POC,4549.5,561591800000000.0
SPIN,fexport_POC,4599.5,561596000000000.0
SPIN,fexport_POC,4649.5,561598700000000.0
SPIN,fexport_POC,4699.5,561598000000000.0
SPIN,fexport_POC,4749.5,561601500000000.0
SPIN,fexport_POC,4799.5,561603600000000.0
SPIN,fexport_POC,4849.5,561604200000000.0
SPIN,fexport_POC,4899.5,561606000000000.0
SPIN,fexport_POC,4949.5,561607000000000.0
SPIN,fexport_POC,4999.5,561608900000000.0
SPIN,fexport_POC,5049.5,561611700000000.0
SPIN,fexport_POC,5099.5,561612100000000.0
SPIN,fexport_POC,5149.5,561610500000000.0
SPIN,fexport_POC,5199.5,561611900000000.0
SPIN,fexport_POC,5249.5,561615300000000.0
SPIN,fexport_POC,5299.5,561614700000000.0
SPIN,fexport_POC,5349.5,561615300000000.0
SPIN,fexport_POC,5399.5,561614800000000.0
SPIN,fexport_POC,5449.5,561616700000000.0
SPIN,fexport_POC,5499.5,561614300000000.0
SPIN,fexport_POC,5549.5,561616300000000.0
SPIN,fexport_POC,5599.5,561617900000000.0
SPIN,fexport_POC,5649.5,561622200000000.0
SPIN,fexport_POC,5699.5,561619900000000.0
SPIN,fexport_POC,5749.5,561618700000000.0
SPIN,fexport_POC,5799.5,561622100000000.0
SPIN,fexport_POC,5849.5,561619800000000.0
SPIN,fexport_POC,5899.5,561621000000000.0
SPIN,fexport_POC,5949.5,561621200000000.0
SPIN,fexport_POC,5999.5,561623600000000.0
SPIN,fexport_POC,6049.5,561623100000000.0
SPIN,fexport_POC,6099.5,561622200000000.0
SPIN,fexport_POC,6149.5,561625500000000.0
SPIN,fexport_POC,6199.5,561626100000000.0
SPIN,fexport_POC,6249.5,561628800000000.0
SPIN,fexport_POC,6299.5,561625200000000.0
SPIN,fexport_POC,6349.5,561629600000000.0
SPIN,fexport_POC,6399.5,561629000000000.0
SPIN,fexport_POC,6449.5,561628600000000.0
SPIN,fexport_POC,6499.5,561628000000000.0
SPIN,fexport_POC,6549.5,561628400000000.0
SPIN,fexport_POC,6599.5,561629600000000.0
SPIN,fexport_POC,6649.5,561626500000000.0
SPIN,fexport_POC,6699.5,561628800000000.0
SPIN,fexport_POC,6749.5,561632700000000.0
SPIN,fexport_POC,6799.5,561633900000000.0
SPIN,fexport_POC,6849.5,561634300000000.0
SPIN,fexport_POC,6899.5,561630100000000.0
SPIN,fexport_POC,6949.5,561636500000000.0
SPIN,fexport_POC,6999.5,561629800000000.0
SPIN,fexport_POC,7049.5,561631400000000.0
SPIN,fexport_POC,7099.5,561631500000000.0
SPIN,fexport_POC,7149.5,561633200000000.0
SPIN,fexport_POC,7199.5,561634700000000.0
SPIN,fexport_POC,7249.5,561635200000000.0
SPIN,fexport_POC,7299.5,561633700000000.0
SPIN,fexport_POC,7349.5,561635500000000.0
SPIN,fexport_POC,7399.5,561634500000000.0
SPIN,fexport_POC,7449.5,561635300000000.0
SPIN,fexport_POC,7499.5,561638600000000.0
SPIN,fexport_POC,7549.5,561637600000000.0
SPIN,fexport_POC,7599.5,561636000000000.0
SPIN,fexport_POC,7649.5,561637400000000.0
SPIN,fexport_POC,7699.5,561635300000000.0
SPIN,fexport_POC,7749.5,561637500000000.0
SPIN,fexport_POC,7799.5,561635500000000.0
SPIN,fexport_POC,7849.5,561635500000000.0
SPIN,fexport_POC,7899.5,561638200000000.0
SPIN,fexport_POC,7949.5,561637900000000.0
