lat,lon,sample_name,TOAGE,FROMAGE,OnlyCooling,TempDiff
24.6273,37.4681,LITH01212018-04SA104,360.0,365.0,-0.7142857142857224,-0.1428571428571445
24.6273,37.4681,LITH01212018-04SA104,365.0,370.0,-0.7142857142857082,-0.14285714285714163
24.6273,37.4681,LITH01212018-04SA104,370.0,375.0,-0.7142857142857224,-0.1428571428571445
24.6273,37.4681,LITH01212018-04SA104,375.0,380.0,-0.7142857142857082,-0.14285714285714163
24.6273,37.4681,LITH01212018-04SA104,380.0,385.0,-0.7142857142857082,-0.14285714285714163
24.6273,37.4681,LITH01212018-04SA104,385.0,390.0,-0.7142857142857224,-0.1428571428571445
24.6273,37.4681,LITH01212018-04SA104,390.0,395.0,2.4038461538461604,0.48076923076923206
24.6273,37.4681,LITH01212018-04SA104,395.0,400.0,2.403846153846146,0.4807692307692292
24.6273,37.4681,LITH01212018-04SA104,400.0,405.0,2.4038461538461604,0.48076923076923206
24.6273,37.4681,LITH01212018-04SA104,405.0,410.0,2.403846153846146,0.4807692307692292
24.6273,37.4681,LITH01212018-04SA104,410.0,415.0,2.4038461538461604,0.48076923076923206
24.6273,37.4681,LITH01212018-04SA104,415.0,420.0,2.403846153846146,0.4807692307692292
24.6273,37.4681,LITH01212018-04SA104,420.0,425.0,2.4038461538461604,0.48076923076923206
24.6273,37.4681,LITH01212018-04SA104,425.0,430.0,2.403846153846146,0.4807692307692292
24.6273,37.4681,LITH01212018-04SA104,430.0,435.0,2.4038461538461604,0.48076923076923206
24.6273,37.4681,LITH01212018-04SA104,435.0,440.0,2.4038461538461604,0.48076923076923206
24.6273,37.4681,LITH01212018-04SA104,440.0,445.0,5.993796526054581,1.1987593052109162
24.6273,37.4681,LITH01212018-04SA104,445.0,450.0,8.387096774193537,1.6774193548387075
24.6273,37.4681,LITH01212018-04SA104,450.0,455.0,8.387096774193566,1.677419354838713
24.6273,37.4681,LITH01212018-04SA104,455.0,460.0,8.387096774193537,1.6774193548387075
24.6273,37.4681,LITH01212018-04SA104,460.0,465.0,8.387096774193566,1.677419354838713
24.6273,37.4681,LITH01212018-04SA104,465.0,470.0,8.387096774193537,1.6774193548387075
24.6273,37.4681,LITH01212018-04SA104,470.0,475.0,6.334583645911465,1.266916729182293
24.6273,37.4681,LITH01212018-04SA104,475.0,480.0,3.2558139534883708,0.6511627906976741
24.6273,37.4681,LITH01212018-04SA104,480.0,485.0,3.255813953488399,0.6511627906976798
24.6273,37.4681,LITH01212018-04SA104,485.0,490.0,3.2558139534883708,0.6511627906976741
24.6273,37.4681,LITH01212018-04SA104,490.0,495.0,3.2558139534883708,0.6511627906976741
24.6273,37.4681,LITH01212018-04SA104,495.0,500.0,3.2558139534883708,0.6511627906976741
24.6273,37.4681,LITH01212018-04SA104,500.0,505.0,3.2558139534883708,0.6511627906976741
24.6273,37.4681,LITH01212018-04SA104,505.0,510.0,3.2558139534883708,0.6511627906976741
24.6273,37.4681,LITH01212018-04SA104,510.0,515.0,3.2558139534883708,0.6511627906976741
24.6273,37.4681,LITH01212018-04SA104,515.0,520.0,3.2558139534883708,0.6511627906976741
24.6273,37.4681,LITH01212018-04SA104,520.0,525.0,3.2558139534883708,0.6511627906976741
24.6273,37.4681,LITH01212018-04SA104,525.0,530.0,3.2558139534883708,0.6511627906976741
24.6273,37.4681,LITH01212018-04SA104,530.0,535.0,3.2558139534883708,0.6511627906976741
24.6273,37.4681,LITH01212018-04SA104,535.0,540.0,3.2558139534883708,0.6511627906976741
24.6273,37.4681,LITH01212018-04SA104,540.0,545.0,3.2558139534883708,0.6511627906976741
24.6273,37.4681,LITH01212018-04SA104,545.0,550.0,3.2558139534883708,0.6511627906976741
24.6273,37.4681,LITH01212018-04SA104,550.0,555.0,3.2558139534883708,0.6511627906976741
24.6273,37.4681,LITH01212018-04SA104,555.0,560.0,4.019285309132158,0.8038570618264316
24.6273,37.4681,LITH01212018-04SA104,560.0,565.0,7.073170731707336,1.4146341463414671
24.6273,37.4681,LITH01212018-04SA104,565.0,570.0,7.073170731707307,1.4146341463414616
24.6273,37.4681,LITH01212018-04SA104,570.0,575.0,7.073170731707307,1.4146341463414616
24.6273,37.4681,LITH01212018-04SA104,575.0,580.0,7.073170731707307,1.4146341463414616
24.6273,37.4681,LITH01212018-04SA104,580.0,585.0,7.073170731707307,1.4146341463414616
24.6273,37.4681,LITH01212018-04SA104,585.0,590.0,7.073170731707364,1.4146341463414729
24.6273,37.4681,LITH01212018-04SA104,590.0,595.0,7.073170731707307,1.4146341463414616
24.6273,37.4681,LITH01212018-04SA104,595.0,600.0,7.073170731707307,1.4146341463414616
24.6359,37.488,LITH01212018-04SA103,0.0,5.0,1.8181818181818201,0.36363636363636404
24.6359,37.488,LITH01212018-04SA103,5.0,10.0,1.8181818181818201,0.36363636363636404
24.6359,37.488,LITH01212018-04SA103,10.0,15.0,1.818181818181813,0.3636363636363626
24.6359,37.488,LITH01212018-04SA103,15.0,20.0,1.8181818181818201,0.36363636363636404
24.6359,37.488,LITH01212018-04SA103,20.0,25.0,70.22727272727272,14.045454545454543
24.6359,37.488,LITH01212018-04SA103,25.0,30.0,66.13157894736841,13.226315789473682
24.6359,37.488,LITH01212018-04SA103,30.0,35.0,-8.421052631578931,-1.6842105263157863
24.6359,37.488,LITH01212018-04SA103,35.0,40.0,-8.42105263157896,-1.6842105263157918
24.6359,37.488,LITH01212018-04SA103,40.0,45.0,-8.421052631578931,-1.6842105263157863
24.6359,37.488,LITH01212018-04SA103,45.0,50.0,-3.64114832535887,-0.728229665071774
24.6359,37.488,LITH01212018-04SA103,50.0,55.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,55.0,60.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,60.0,65.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,65.0,70.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,70.0,75.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,75.0,80.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,80.0,85.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,85.0,90.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,90.0,95.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,95.0,100.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,100.0,105.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,105.0,110.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,110.0,115.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,115.0,120.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,120.0,125.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,125.0,130.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,130.0,135.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,135.0,140.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,140.0,145.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,145.0,150.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,150.0,155.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,155.0,160.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,160.0,165.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,165.0,170.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,170.0,175.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,175.0,180.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,180.0,185.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,185.0,190.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,190.0,195.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,195.0,200.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,200.0,205.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,205.0,210.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,210.0,215.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,215.0,220.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,220.0,225.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,225.0,230.0,-0.45454545454545325,-0.09090909090909065
24.6359,37.488,LITH01212018-04SA103,230.0,235.0,-0.45454545454545325,-0.09090909090909065
24.6359,37.488,LITH01212018-04SA103,235.0,240.0,-0.45454545454545325,-0.09090909090909065
24.6359,37.488,LITH01212018-04SA103,240.0,245.0,-0.45454545454545325,-0.09090909090909065
24.6359,37.488,LITH01212018-04SA103,245.0,250.0,-0.45454545454545325,-0.09090909090909065
24.6359,37.488,LITH01212018-04SA103,250.0,255.0,-0.45454545454545325,-0.09090909090909065
24.6359,37.488,LITH01212018-04SA103,255.0,260.0,-0.45454545454545325,-0.09090909090909065
24.6359,37.488,LITH01212018-04SA103,260.0,265.0,-0.45454545454545325,-0.09090909090909065
24.6359,37.488,LITH01212018-04SA103,265.0,270.0,-0.45454545454546746,-0.09090909090909349
24.6359,37.488,LITH01212018-04SA103,270.0,275.0,-0.45454545454543904,-0.0909090909090878
24.6359,37.488,LITH01212018-04SA103,275.0,280.0,-0.5584415584415723,-0.11168831168831446
24.6359,37.488,LITH01212018-04SA103,280.0,285.0,-0.7142857142857082,-0.14285714285714163
24.6359,37.488,LITH01212018-04SA103,285.0,290.0,-0.7142857142857082,-0.14285714285714163
24.6359,37.488,LITH01212018-04SA103,290.0,295.0,-0.7142857142857224,-0.1428571428571445
24.6359,37.488,LITH01212018-04SA103,295.0,300.0,-0.7142857142857082,-0.14285714285714163
24.6359,37.488,LITH01212018-04SA103,300.0,305.0,-0.7142857142857224,-0.1428571428571445
24.6359,37.488,LITH01212018-04SA103,305.0,310.0,-0.7142857142857082,-0.14285714285714163
24.6359,37.488,LITH01212018-04SA103,310.0,315.0,-0.7142857142857224,-0.1428571428571445
24.6359,37.488,LITH01212018-04SA103,315.0,320.0,-0.7142857142857082,-0.14285714285714163
24.6359,37.488,LITH01212018-04SA103,320.0,325.0,-0.7142857142857082,-0.14285714285714163
24.6359,37.488,LITH01212018-04SA103,325.0,330.0,-0.7142857142857224,-0.1428571428571445
24.6359,37.488,LITH01212018-04SA103,330.0,335.0,-0.7142857142857082,-0.14285714285714163
24.6359,37.488,LITH01212018-04SA103,335.0,340.0,-0.7142857142857224,-0.1428571428571445
24.6359,37.488,LITH01212018-04SA103,340.0,345.0,-0.7142857142857082,-0.14285714285714163
24.6359,37.488,LITH01212018-04SA103,345.0,350.0,-0.7142857142857082,-0.14285714285714163
24.6359,37.488,LITH01212018-04SA103,350.0,355.0,-0.7142857142857224,-0.1428571428571445
24.6359,37.488,LITH01212018-04SA103,355.0,360.0,-0.7142857142857082,-0.14285714285714163
24.6359,37.488,LITH01212018-04SA103,360.0,365.0,-0.7142857142857224,-0.1428571428571445
24.6359,37.488,LITH01212018-04SA103,365.0,370.0,-0.7142857142857082,-0.14285714285714163
24.6359,37.488,LITH01212018-04SA103,370.0,375.0,-0.7142857142857224,-0.1428571428571445
24.6359,37.488,LITH01212018-04SA103,375.0,380.0,-0.7142857142857082,-0.14285714285714163
24.6359,37.488,LITH01212018-04SA103,380.0,385.0,-0.7142857142857082,-0.14285714285714163
24.6359,37.488,LITH01212018-04SA103,385.0,390.0,-0.7142857142857224,-0.1428571428571445
24.6359,37.488,LITH01212018-04SA103,390.0,395.0,2.4038461538461604,0.48076923076923206
24.6359,37.488,LITH01212018-04SA103,395.0,400.0,2.403846153846146,0.4807692307692292
24.6359,37.488,LITH01212018-04SA103,400.0,405.0,2.4038461538461604,0.48076923076923206
24.6359,37.488,LITH01212018-04SA103,405.0,410.0,2.403846153846146,0.4807692307692292
24.6359,37.488,LITH01212018-04SA103,410.0,415.0,2.4038461538461604,0.48076923076923206
24.6359,37.488,LITH01212018-04SA103,415.0,420.0,2.403846153846146,0.4807692307692292
24.6359,37.488,LITH01212018-04SA103,420.0,425.0,2.4038461538461604,0.48076923076923206
24.6359,37.488,LITH01212018-04SA103,425.0,430.0,2.403846153846146,0.4807692307692292
24.6359,37.488,LITH01212018-04SA103,430.0,435.0,2.4038461538461604,0.48076923076923206
24.6359,37.488,LITH01212018-04SA103,435.0,440.0,2.4038461538461604,0.48076923076923206
24.6359,37.488,LITH01212018-04SA103,440.0,445.0,5.993796526054581,1.1987593052109162
24.6359,37.488,LITH01212018-04SA103,445.0,450.0,8.387096774193537,1.6774193548387075
24.6359,37.488,LITH01212018-04SA103,450.0,455.0,8.387096774193566,1.677419354838713
24.6359,37.488,LITH01212018-04SA103,455.0,460.0,8.387096774193537,1.6774193548387075
24.6359,37.488,LITH01212018-04SA103,460.0,465.0,8.387096774193566,1.677419354838713
24.6359,37.488,LITH01212018-04SA103,465.0,470.0,8.387096774193537,1.6774193548387075
24.6359,37.488,LITH01212018-04SA103,470.0,475.0,6.334583645911465,1.266916729182293
24.6359,37.488,LITH01212018-04SA103,475.0,480.0,3.2558139534883708,0.6511627906976741
24.6359,37.488,LITH01212018-04SA103,480.0,485.0,3.255813953488399,0.6511627906976798
24.6359,37.488,LITH01212018-04SA103,485.0,490.0,3.2558139534883708,0.6511627906976741
24.6359,37.488,LITH01212018-04SA103,490.0,495.0,3.2558139534883708,0.6511627906976741
24.6359,37.488,LITH01212018-04SA103,495.0,500.0,3.2558139534883708,0.6511627906976741
24.6359,37.488,LITH01212018-04SA103,500.0,505.0,3.2558139534883708,0.6511627906976741
24.6359,37.488,LITH01212018-04SA103,505.0,510.0,3.2558139534883708,0.6511627906976741
24.6359,37.488,LITH01212018-04SA103,510.0,515.0,3.2558139534883708,0.6511627906976741
24.6359,37.488,LITH01212018-04SA103,515.0,520.0,3.2558139534883708,0.6511627906976741
24.6359,37.488,LITH01212018-04SA103,520.0,525.0,3.2558139534883708,0.6511627906976741
24.6359,37.488,LITH01212018-04SA103,525.0,530.0,3.2558139534883708,0.6511627906976741
24.6359,37.488,LITH01212018-04SA103,530.0,535.0,3.2558139534883708,0.6511627906976741
24.6359,37.488,LITH01212018-04SA103,535.0,540.0,3.2558139534883708,0.6511627906976741
24.6359,37.488,LITH01212018-04SA103,540.0,545.0,3.2558139534883708,0.6511627906976741
24.6359,37.488,LITH01212018-04SA103,545.0,550.0,3.2558139534883708,0.6511627906976741
24.6359,37.488,LITH01212018-04SA103,550.0,555.0,3.2558139534883708,0.6511627906976741
24.6359,37.488,LITH01212018-04SA103,555.0,560.0,4.019285309132158,0.8038570618264316
24.6359,37.488,LITH01212018-04SA103,560.0,565.0,7.073170731707336,1.4146341463414671
24.6359,37.488,LITH01212018-04SA103,565.0,570.0,7.073170731707307,1.4146341463414616
24.6359,37.488,LITH01212018-04SA103,570.0,575.0,7.073170731707307,1.4146341463414616
24.6359,37.488,LITH01212018-04SA103,575.0,580.0,7.073170731707307,1.4146341463414616
24.6359,37.488,LITH01212018-04SA103,580.0,585.0,7.073170731707307,1.4146341463414616
24.6359,37.488,LITH01212018-04SA103,585.0,590.0,7.073170731707364,1.4146341463414729
24.6359,37.488,LITH01212018-04SA103,590.0,595.0,7.073170731707307,1.4146341463414616
24.6359,37.488,LITH01212018-04SA103,595.0,600.0,7.073170731707307,1.4146341463414616
24.6333,37.5123,LITH01212018-04SA102,0.0,5.0,1.8181818181818201,0.36363636363636404
24.6333,37.5123,LITH01212018-04SA102,5.0,10.0,1.8181818181818201,0.36363636363636404
24.6333,37.5123,LITH01212018-04SA102,10.0,15.0,1.818181818181813,0.3636363636363626
24.6333,37.5123,LITH01212018-04SA102,15.0,20.0,1.8181818181818201,0.36363636363636404
24.6333,37.5123,LITH01212018-04SA102,20.0,25.0,70.22727272727272,14.045454545454543
24.6333,37.5123,LITH01212018-04SA102,25.0,30.0,66.13157894736841,13.226315789473682
24.6333,37.5123,LITH01212018-04SA102,30.0,35.0,-8.421052631578931,-1.6842105263157863
24.6333,37.5123,LITH01212018-04SA102,35.0,40.0,-8.42105263157896,-1.6842105263157918
24.6333,37.5123,LITH01212018-04SA102,40.0,45.0,-8.421052631578931,-1.6842105263157863
24.6333,37.5123,LITH01212018-04SA102,45.0,50.0,-3.64114832535887,-0.728229665071774
24.6333,37.5123,LITH01212018-04SA102,50.0,55.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,55.0,60.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,60.0,65.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,65.0,70.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,70.0,75.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,75.0,80.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,80.0,85.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,85.0,90.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,90.0,95.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,95.0,100.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,100.0,105.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,105.0,110.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,110.0,115.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,115.0,120.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,120.0,125.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,125.0,130.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,130.0,135.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,135.0,140.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,140.0,145.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,145.0,150.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,150.0,155.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,155.0,160.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,160.0,165.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,165.0,170.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,170.0,175.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,175.0,180.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,180.0,185.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,185.0,190.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,190.0,195.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,195.0,200.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,200.0,205.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,205.0,210.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,210.0,215.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,215.0,220.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,220.0,225.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,225.0,230.0,-0.45454545454545325,-0.09090909090909065
24.6333,37.5123,LITH01212018-04SA102,230.0,235.0,-0.45454545454545325,-0.09090909090909065
24.6333,37.5123,LITH01212018-04SA102,235.0,240.0,-0.45454545454545325,-0.09090909090909065
24.6333,37.5123,LITH01212018-04SA102,240.0,245.0,-0.45454545454545325,-0.09090909090909065
24.6333,37.5123,LITH01212018-04SA102,245.0,250.0,-0.45454545454545325,-0.09090909090909065
24.6333,37.5123,LITH01212018-04SA102,250.0,255.0,-0.45454545454545325,-0.09090909090909065
24.6333,37.5123,LITH01212018-04SA102,255.0,260.0,-0.45454545454545325,-0.09090909090909065
24.6333,37.5123,LITH01212018-04SA102,260.0,265.0,-0.45454545454545325,-0.09090909090909065
24.6333,37.5123,LITH01212018-04SA102,265.0,270.0,-0.45454545454546746,-0.09090909090909349
24.6333,37.5123,LITH01212018-04SA102,270.0,275.0,-0.45454545454543904,-0.0909090909090878
24.6333,37.5123,LITH01212018-04SA102,275.0,280.0,-0.5584415584415723,-0.11168831168831446
24.6333,37.5123,LITH01212018-04SA102,280.0,285.0,-0.7142857142857082,-0.14285714285714163
24.6333,37.5123,LITH01212018-04SA102,285.0,290.0,-0.7142857142857082,-0.14285714285714163
24.6333,37.5123,LITH01212018-04SA102,290.0,295.0,-0.7142857142857224,-0.1428571428571445
24.6333,37.5123,LITH01212018-04SA102,295.0,300.0,-0.7142857142857082,-0.14285714285714163
24.6333,37.5123,LITH01212018-04SA102,300.0,305.0,-0.7142857142857224,-0.1428571428571445
24.6333,37.5123,LITH01212018-04SA102,305.0,310.0,-0.7142857142857082,-0.14285714285714163
24.6333,37.5123,LITH01212018-04SA102,310.0,315.0,-0.7142857142857224,-0.1428571428571445
24.6333,37.5123,LITH01212018-04SA102,315.0,320.0,-0.7142857142857082,-0.14285714285714163
24.6333,37.5123,LITH01212018-04SA102,320.0,325.0,-0.7142857142857082,-0.14285714285714163
24.6333,37.5123,LITH01212018-04SA102,325.0,330.0,-0.7142857142857224,-0.1428571428571445
24.6333,37.5123,LITH01212018-04SA102,330.0,335.0,-0.7142857142857082,-0.14285714285714163
24.6333,37.5123,LITH01212018-04SA102,335.0,340.0,-0.7142857142857224,-0.1428571428571445
24.6333,37.5123,LITH01212018-04SA102,340.0,345.0,-0.7142857142857082,-0.14285714285714163
24.6333,37.5123,LITH01212018-04SA102,345.0,350.0,-0.7142857142857082,-0.14285714285714163
24.6333,37.5123,LITH01212018-04SA102,350.0,355.0,-0.7142857142857224,-0.1428571428571445
24.6333,37.5123,LITH01212018-04SA102,355.0,360.0,-0.7142857142857082,-0.14285714285714163
24.6333,37.5123,LITH01212018-04SA102,360.0,365.0,-0.7142857142857224,-0.1428571428571445
24.6333,37.5123,LITH01212018-04SA102,365.0,370.0,-0.7142857142857082,-0.14285714285714163
24.6333,37.5123,LITH01212018-04SA102,370.0,375.0,-0.7142857142857224,-0.1428571428571445
24.6333,37.5123,LITH01212018-04SA102,375.0,380.0,-0.7142857142857082,-0.14285714285714163
24.6333,37.5123,LITH01212018-04SA102,380.0,385.0,-0.7142857142857082,-0.14285714285714163
24.6333,37.5123,LITH01212018-04SA102,385.0,390.0,-0.7142857142857224,-0.1428571428571445
24.6333,37.5123,LITH01212018-04SA102,390.0,395.0,2.4038461538461604,0.48076923076923206
24.6333,37.5123,LITH01212018-04SA102,395.0,400.0,2.403846153846146,0.4807692307692292
24.6333,37.5123,LITH01212018-04SA102,400.0,405.0,2.4038461538461604,0.48076923076923206
24.6333,37.5123,LITH01212018-04SA102,405.0,410.0,2.403846153846146,0.4807692307692292
24.6333,37.5123,LITH01212018-04SA102,410.0,415.0,2.4038461538461604,0.48076923076923206
24.6333,37.5123,LITH01212018-04SA102,415.0,420.0,2.403846153846146,0.4807692307692292
24.6333,37.5123,LITH01212018-04SA102,420.0,425.0,2.4038461538461604,0.48076923076923206
24.6333,37.5123,LITH01212018-04SA102,425.0,430.0,2.403846153846146,0.4807692307692292
24.6333,37.5123,LITH01212018-04SA102,430.0,435.0,2.4038461538461604,0.48076923076923206
24.6333,37.5123,LITH01212018-04SA102,435.0,440.0,2.4038461538461604,0.48076923076923206
24.6333,37.5123,LITH01212018-04SA102,440.0,445.0,5.993796526054581,1.1987593052109162
24.6333,37.5123,LITH01212018-04SA102,445.0,450.0,8.387096774193537,1.6774193548387075
24.6333,37.5123,LITH01212018-04SA102,450.0,455.0,8.387096774193566,1.677419354838713
24.6333,37.5123,LITH01212018-04SA102,455.0,460.0,8.387096774193537,1.6774193548387075
24.6333,37.5123,LITH01212018-04SA102,460.0,465.0,8.387096774193566,1.677419354838713
24.6333,37.5123,LITH01212018-04SA102,465.0,470.0,8.387096774193537,1.6774193548387075
24.6333,37.5123,LITH01212018-04SA102,470.0,475.0,6.334583645911465,1.266916729182293
24.6333,37.5123,LITH01212018-04SA102,475.0,480.0,3.2558139534883708,0.6511627906976741
24.6333,37.5123,LITH01212018-04SA102,480.0,485.0,3.255813953488399,0.6511627906976798
24.6333,37.5123,LITH01212018-04SA102,485.0,490.0,3.2558139534883708,0.6511627906976741
24.6333,37.5123,LITH01212018-04SA102,490.0,495.0,3.2558139534883708,0.6511627906976741
24.6333,37.5123,LITH01212018-04SA102,495.0,500.0,3.2558139534883708,0.6511627906976741
24.6333,37.5123,LITH01212018-04SA102,500.0,505.0,3.2558139534883708,0.6511627906976741
24.6333,37.5123,LITH01212018-04SA102,505.0,510.0,3.2558139534883708,0.6511627906976741
24.6333,37.5123,LITH01212018-04SA102,510.0,515.0,3.2558139534883708,0.6511627906976741
24.6333,37.5123,LITH01212018-04SA102,515.0,520.0,3.2558139534883708,0.6511627906976741
24.6333,37.5123,LITH01212018-04SA102,520.0,525.0,3.2558139534883708,0.6511627906976741
24.6333,37.5123,LITH01212018-04SA102,525.0,530.0,3.2558139534883708,0.6511627906976741
24.6333,37.5123,LITH01212018-04SA102,530.0,535.0,3.2558139534883708,0.6511627906976741
24.6333,37.5123,LITH01212018-04SA102,535.0,540.0,3.2558139534883708,0.6511627906976741
24.6333,37.5123,LITH01212018-04SA102,540.0,545.0,3.2558139534883708,0.6511627906976741
24.6333,37.5123,LITH01212018-04SA102,545.0,550.0,3.2558139534883708,0.6511627906976741
24.6333,37.5123,LITH01212018-04SA102,550.0,555.0,3.2558139534883708,0.6511627906976741
24.6333,37.5123,LITH01212018-04SA102,555.0,560.0,4.019285309132158,0.8038570618264316
24.6333,37.5123,LITH01212018-04SA102,560.0,565.0,7.073170731707336,1.4146341463414671
24.6333,37.5123,LITH01212018-04SA102,565.0,570.0,7.073170731707307,1.4146341463414616
24.6333,37.5123,LITH01212018-04SA102,570.0,575.0,7.073170731707307,1.4146341463414616
24.6333,37.5123,LITH01212018-04SA102,575.0,580.0,7.073170731707307,1.4146341463414616
24.6333,37.5123,LITH01212018-04SA102,580.0,585.0,7.073170731707307,1.4146341463414616
24.6333,37.5123,LITH01212018-04SA102,585.0,590.0,7.073170731707364,1.4146341463414729
24.6333,37.5123,LITH01212018-04SA102,590.0,595.0,7.073170731707307,1.4146341463414616
24.6333,37.5123,LITH01212018-04SA102,595.0,600.0,7.073170731707307,1.4146341463414616
24.6497,37.5366,LITH01212018-04SA101,0.0,5.0,1.8181818181818201,0.36363636363636404
